dt,AverageTemperature,AverageTemperatureUncertainty,State,Country,id
1998-10-01,18.602,0.25,Anhui,China,CN.AH
1998-11-01,13.586,0.247,Anhui,China,CN.AH
1998-12-01,6.114000000000001,0.363,Anhui,China,CN.AH
1999-01-01,4.914,0.205,Anhui,China,CN.AH
1999-02-01,7.225,0.177,Anhui,China,CN.AH
1999-03-01,9.261,0.209,Anhui,China,CN.AH
1999-04-01,16.225,0.1,Anhui,China,CN.AH
1999-05-01,21.501,0.112,Anhui,China,CN.AH
1999-06-01,24.353,0.248,Anhui,China,CN.AH
1999-07-01,26.659,0.216,Anhui,China,CN.AH
1999-08-01,26.09800000000001,0.19,Anhui,China,CN.AH
1999-09-01,24.606,0.272,Anhui,China,CN.AH
1999-10-01,16.941,0.125,Anhui,China,CN.AH
1999-11-01,10.725,0.19,Anhui,China,CN.AH
1999-12-01,5.537999999999999,0.253,Anhui,China,CN.AH
2000-01-01,1.7009999999999998,0.251,Anhui,China,CN.AH
2000-02-01,4.103,0.145,Anhui,China,CN.AH
2000-03-01,11.494000000000002,0.152,Anhui,China,CN.AH
2000-04-01,16.972,0.186,Anhui,China,CN.AH
2000-05-01,22.64,0.223,Anhui,China,CN.AH
2000-06-01,25.312,0.23,Anhui,China,CN.AH
2000-07-01,28.732,0.264,Anhui,China,CN.AH
2000-08-01,27.227,0.309,Anhui,China,CN.AH
2000-09-01,22.978,0.157,Anhui,China,CN.AH
2000-10-01,16.883,0.186,Anhui,China,CN.AH
2000-11-01,9.326999999999998,0.193,Anhui,China,CN.AH
2000-12-01,6.5630000000000015,0.195,Anhui,China,CN.AH
2001-01-01,3.285,0.241,Anhui,China,CN.AH
2001-02-01,5.424,0.292,Anhui,China,CN.AH
2001-03-01,11.193,0.203,Anhui,China,CN.AH
2001-04-01,15.499,0.184,Anhui,China,CN.AH
2001-05-01,22.79,0.264,Anhui,China,CN.AH
2001-06-01,24.977,0.253,Anhui,China,CN.AH
2001-07-01,29.293000000000003,0.176,Anhui,China,CN.AH
2001-08-01,26.148000000000003,0.219,Anhui,China,CN.AH
2001-09-01,23.262,0.247,Anhui,China,CN.AH
2001-10-01,17.82,0.119,Anhui,China,CN.AH
2001-11-01,10.782,0.175,Anhui,China,CN.AH
2001-12-01,3.838000000000001,0.3,Anhui,China,CN.AH
2002-01-01,5.356,0.254,Anhui,China,CN.AH
2002-02-01,8.096,0.19,Anhui,China,CN.AH
2002-03-01,12.468,0.193,Anhui,China,CN.AH
2002-04-01,16.39,0.193,Anhui,China,CN.AH
2002-05-01,19.752,0.161,Anhui,China,CN.AH
2002-06-01,26.438,0.17,Anhui,China,CN.AH
2002-07-01,28.061,0.246,Anhui,China,CN.AH
2002-08-01,26.612,0.219,Anhui,China,CN.AH
2002-09-01,22.949,0.134,Anhui,China,CN.AH
2002-10-01,17.331,0.229,Anhui,China,CN.AH
2002-11-01,10.619000000000002,0.147,Anhui,China,CN.AH
2002-12-01,4.3020000000000005,0.243,Anhui,China,CN.AH
2003-01-01,2.664,0.208,Anhui,China,CN.AH
2003-02-01,5.896,0.334,Anhui,China,CN.AH
2003-03-01,9.69,0.1669999999999999,Anhui,China,CN.AH
2003-04-01,15.515,0.254,Anhui,China,CN.AH
2003-05-01,20.827,0.202,Anhui,China,CN.AH
2003-06-01,25.258000000000003,0.279,Anhui,China,CN.AH
2003-07-01,28.093000000000004,0.239,Anhui,China,CN.AH
2003-08-01,27.164,0.249,Anhui,China,CN.AH
2003-09-01,23.914,0.218,Anhui,China,CN.AH
2003-10-01,16.448,0.3670000000000001,Anhui,China,CN.AH
2003-11-01,10.601,0.223,Anhui,China,CN.AH
2003-12-01,4.409000000000002,0.279,Anhui,China,CN.AH
2004-01-01,3.0010000000000003,0.26,Anhui,China,CN.AH
2004-02-01,8.427,0.194,Anhui,China,CN.AH
2004-03-01,10.547,0.219,Anhui,China,CN.AH
2004-04-01,17.491,0.286,Anhui,China,CN.AH
2004-05-01,21.417,0.251,Anhui,China,CN.AH
2004-06-01,24.784,0.425,Anhui,China,CN.AH
2004-07-01,28.54,0.129,Anhui,China,CN.AH
2004-08-01,26.88000000000001,0.192,Anhui,China,CN.AH
2004-09-01,22.793000000000003,0.207,Anhui,China,CN.AH
2004-10-01,16.872,0.144,Anhui,China,CN.AH
2004-11-01,12.267,0.145,Anhui,China,CN.AH
2004-12-01,5.665000000000001,0.203,Anhui,China,CN.AH
2005-01-01,1.5389999999999997,0.214,Anhui,China,CN.AH
2005-02-01,2.694,0.261,Anhui,China,CN.AH
2005-03-01,9.096,0.21,Anhui,China,CN.AH
2005-04-01,18.581000000000003,0.204,Anhui,China,CN.AH
2005-05-01,21.527,0.195,Anhui,China,CN.AH
2005-06-01,27.347,0.231,Anhui,China,CN.AH
2005-07-01,28.214,0.194,Anhui,China,CN.AH
2005-08-01,26.233,0.27,Anhui,China,CN.AH
2005-09-01,24.1,0.19,Anhui,China,CN.AH
2005-10-01,16.892,0.223,Anhui,China,CN.AH
2005-11-01,13.107,0.206,Anhui,China,CN.AH
2005-12-01,3.404000000000001,0.265,Anhui,China,CN.AH
2006-01-01,3.403,0.289,Anhui,China,CN.AH
2006-02-01,4.432,0.124,Anhui,China,CN.AH
2006-03-01,11.594,0.263,Anhui,China,CN.AH
2006-04-01,17.066000000000006,0.318,Anhui,China,CN.AH
2006-05-01,21.431,0.289,Anhui,China,CN.AH
2006-06-01,26.353,0.211,Anhui,China,CN.AH
2006-07-01,28.315,0.212,Anhui,China,CN.AH
2006-08-01,28.401,0.304,Anhui,China,CN.AH
2006-09-01,21.888,0.12,Anhui,China,CN.AH
2006-10-01,19.847,0.163,Anhui,China,CN.AH
2006-11-01,12.561,0.174,Anhui,China,CN.AH
2006-12-01,4.973000000000001,0.247,Anhui,China,CN.AH
2007-01-01,3.1010000000000004,0.163,Anhui,China,CN.AH
2007-02-01,9.003,0.16,Anhui,China,CN.AH
2007-03-01,11.377,0.13,Anhui,China,CN.AH
2007-04-01,16.151,0.188,Anhui,China,CN.AH
2007-05-01,23.621,0.158,Anhui,China,CN.AH
2007-06-01,25.174,0.187,Anhui,China,CN.AH
2007-07-01,27.83,0.185,Anhui,China,CN.AH
2007-08-01,28.04,0.105,Anhui,China,CN.AH
2007-09-01,23.177,0.189,Anhui,China,CN.AH
2007-10-01,17.715,0.127,Anhui,China,CN.AH
2007-11-01,10.954,0.267,Anhui,China,CN.AH
2007-12-01,6.0950000000000015,0.139,Anhui,China,CN.AH
2008-01-01,0.963,0.223,Anhui,China,CN.AH
2008-02-01,2.923,0.146,Anhui,China,CN.AH
2008-03-01,12.024,0.136,Anhui,China,CN.AH
2008-04-01,16.43,0.201,Anhui,China,CN.AH
2008-05-01,22.635,0.26,Anhui,China,CN.AH
2008-06-01,24.176,0.311,Anhui,China,CN.AH
2008-07-01,28.025,0.142,Anhui,China,CN.AH
2008-08-01,26.851,0.266,Anhui,China,CN.AH
2008-09-01,23.711,0.11,Anhui,China,CN.AH
2008-10-01,18.31,0.197,Anhui,China,CN.AH
2008-11-01,10.951,0.188,Anhui,China,CN.AH
2008-12-01,5.445,0.292,Anhui,China,CN.AH
2009-01-01,2.531,0.245,Anhui,China,CN.AH
2009-02-01,7.693999999999999,0.208,Anhui,China,CN.AH
2009-03-01,10.287,0.132,Anhui,China,CN.AH
2009-04-01,16.788,0.269,Anhui,China,CN.AH
2009-05-01,21.541,0.256,Anhui,China,CN.AH
2009-06-01,26.559,0.185,Anhui,China,CN.AH
2009-07-01,27.925,0.349,Anhui,China,CN.AH
2009-08-01,26.947,0.259,Anhui,China,CN.AH
2009-09-01,23.315,0.217,Anhui,China,CN.AH
2009-10-01,19.322,0.25,Anhui,China,CN.AH
2009-11-01,7.924999999999999,0.342,Anhui,China,CN.AH
2009-12-01,4.238,0.208,Anhui,China,CN.AH
2010-01-01,3.669,0.341,Anhui,China,CN.AH
2010-02-01,6.154,0.218,Anhui,China,CN.AH
2010-03-01,9.227,0.253,Anhui,China,CN.AH
2010-04-01,13.38,0.248,Anhui,China,CN.AH
2010-05-01,21.352,0.24,Anhui,China,CN.AH
2010-06-01,24.931,0.227,Anhui,China,CN.AH
2010-07-01,28.116,0.209,Anhui,China,CN.AH
2010-08-01,28.561,0.187,Anhui,China,CN.AH
2010-09-01,23.728,0.262,Anhui,China,CN.AH
2010-10-01,16.570999999999998,0.103,Anhui,China,CN.AH
2010-11-01,11.977,0.246,Anhui,China,CN.AH
2010-12-01,6.0360000000000005,0.338,Anhui,China,CN.AH
2011-01-01,-0.145,0.376,Anhui,China,CN.AH
2011-02-01,5.382999999999999,0.227,Anhui,China,CN.AH
2011-03-01,9.622,0.331,Anhui,China,CN.AH
2011-04-01,17.083000000000002,0.222,Anhui,China,CN.AH
2011-05-01,21.624,0.182,Anhui,China,CN.AH
2011-06-01,25.269,0.394,Anhui,China,CN.AH
2011-07-01,28.186,0.29,Anhui,China,CN.AH
2011-08-01,26.733,0.262,Anhui,China,CN.AH
2011-09-01,22.185,0.1,Anhui,China,CN.AH
2011-10-01,17.08,0.18,Anhui,China,CN.AH
2011-11-01,13.517,0.369,Anhui,China,CN.AH
2011-12-01,3.835,0.386,Anhui,China,CN.AH
2012-01-01,2.462,0.479,Anhui,China,CN.AH
2012-02-01,3.3629999999999995,0.355,Anhui,China,CN.AH
2012-03-01,9.316,0.33,Anhui,China,CN.AH
2012-04-01,17.868000000000006,0.278,Anhui,China,CN.AH
2012-05-01,22.232,0.186,Anhui,China,CN.AH
2012-06-01,25.611,0.375,Anhui,China,CN.AH
2012-07-01,29.216,0.373,Anhui,China,CN.AH
2012-08-01,27.407,0.321,Anhui,China,CN.AH
2012-09-01,22.126,0.434,Anhui,China,CN.AH
2012-10-01,17.773,0.292,Anhui,China,CN.AH
2012-11-01,9.725,0.306,Anhui,China,CN.AH
2012-12-01,3.224,0.28,Anhui,China,CN.AH
2013-01-01,2.382,0.309,Anhui,China,CN.AH
2013-02-01,5.343999999999999,0.5,Anhui,China,CN.AH
2013-03-01,11.236,0.314,Anhui,China,CN.AH
2013-04-01,15.521,0.364,Anhui,China,CN.AH
2013-05-01,21.937,0.3720000000000001,Anhui,China,CN.AH
2013-06-01,25.232,0.6859999999999999,Anhui,China,CN.AH
2013-07-01,29.927,0.742,Anhui,China,CN.AH
2013-08-01,29.893,0.573,Anhui,China,CN.AH
2013-09-01,,,Anhui,China,CN.AH
1820-08-01,20.488000000000003,2.692,Beijing,China,CN.BJ
1820-09-01,16.706,2.227,Beijing,China,CN.BJ
1820-10-01,8.094000000000001,2.156,Beijing,China,CN.BJ
1820-11-01,-0.7689999999999999,2.133,Beijing,China,CN.BJ
1820-12-01,-8.248000000000001,2.266,Beijing,China,CN.BJ
1821-01-01,-7.0470000000000015,2.335,Beijing,China,CN.BJ
1821-02-01,-3.312,2.394,Beijing,China,CN.BJ
1821-03-01,2.912,2.089,Beijing,China,CN.BJ
1821-04-01,10.135000000000002,2.391,Beijing,China,CN.BJ
1821-05-01,17.502,2.14,Beijing,China,CN.BJ
1821-06-01,21.045,2.332,Beijing,China,CN.BJ
1821-07-01,22.914,2.45,Beijing,China,CN.BJ
1821-08-01,22.06,2.169,Beijing,China,CN.BJ
1821-09-01,15.456,2.295,Beijing,China,CN.BJ
1821-10-01,8.913,2.162,Beijing,China,CN.BJ
1821-11-01,0.952,2.695,Beijing,China,CN.BJ
1821-12-01,-6.769,2.3280000000000003,Beijing,China,CN.BJ
1822-01-01,-8.591000000000001,2.431,Beijing,China,CN.BJ
1822-02-01,-3.665,2.385,Beijing,China,CN.BJ
1822-03-01,5.363,2.362,Beijing,China,CN.BJ
1822-04-01,10.878,2.316,Beijing,China,CN.BJ
1822-05-01,16.924,2.244,Beijing,China,CN.BJ
1822-06-01,21.897,2.117,Beijing,China,CN.BJ
1822-07-01,24.171,2.154,Beijing,China,CN.BJ
1822-08-01,21.925,2.352,Beijing,China,CN.BJ
1822-09-01,16.182000000000002,2.236,Beijing,China,CN.BJ
1822-10-01,8.5,2.16,Beijing,China,CN.BJ
1822-11-01,-0.49,2.254,Beijing,China,CN.BJ
1822-12-01,-8.496,2.644,Beijing,China,CN.BJ
1823-01-01,-9.293,2.178,Beijing,China,CN.BJ
1823-02-01,-5.98,2.492,Beijing,China,CN.BJ
1823-03-01,2.019,2.262,Beijing,China,CN.BJ
1823-04-01,9.857,2.5980000000000003,Beijing,China,CN.BJ
1823-05-01,16.762999999999998,2.257,Beijing,China,CN.BJ
1823-06-01,22.828000000000003,2.4930000000000003,Beijing,China,CN.BJ
1823-07-01,24.203000000000003,2.1630000000000003,Beijing,China,CN.BJ
1823-08-01,21.693,2.191,Beijing,China,CN.BJ
1823-09-01,15.537999999999998,2.121,Beijing,China,CN.BJ
1823-10-01,7.872000000000001,2.281,Beijing,China,CN.BJ
1823-11-01,-0.0790000000000001,2.317,Beijing,China,CN.BJ
1823-12-01,-7.412000000000001,2.216,Beijing,China,CN.BJ
1824-01-01,-8.169,2.095,Beijing,China,CN.BJ
1824-02-01,-4.87,2.2030000000000003,Beijing,China,CN.BJ
1824-03-01,2.532,2.268,Beijing,China,CN.BJ
1824-04-01,10.871,2.536,Beijing,China,CN.BJ
1824-05-01,17.665,2.395,Beijing,China,CN.BJ
1824-06-01,22.32,2.9,Beijing,China,CN.BJ
1824-07-01,24.586,3.218,Beijing,China,CN.BJ
1824-08-01,22.122,2.276,Beijing,China,CN.BJ
1824-09-01,16.831999999999994,2.2030000000000003,Beijing,China,CN.BJ
1824-10-01,8.927000000000003,2.151,Beijing,China,CN.BJ
1824-11-01,1.245,2.18,Beijing,China,CN.BJ
1824-12-01,-3.791,2.362,Beijing,China,CN.BJ
1825-01-01,-7.057,2.201,Beijing,China,CN.BJ
1825-02-01,-5.11,2.259,Beijing,China,CN.BJ
1825-03-01,2.21,2.299,Beijing,China,CN.BJ
1825-04-01,11.188,2.639,Beijing,China,CN.BJ
1825-05-01,17.544999999999998,2.128,Beijing,China,CN.BJ
1825-06-01,23.029,2.088,Beijing,China,CN.BJ
1825-07-01,23.469,2.287,Beijing,China,CN.BJ
1825-08-01,21.663,2.2,Beijing,China,CN.BJ
1825-09-01,16.456999999999994,2.267,Beijing,China,CN.BJ
1825-10-01,8.706000000000001,2.341,Beijing,China,CN.BJ
1825-11-01,1.882,2.339,Beijing,China,CN.BJ
1825-12-01,-6.6450000000000005,2.155,Beijing,China,CN.BJ
1826-01-01,-8.911,2.161,Beijing,China,CN.BJ
1826-02-01,-6.797999999999999,2.457,Beijing,China,CN.BJ
1826-03-01,1.916,2.182,Beijing,China,CN.BJ
1826-04-01,10.648,2.894,Beijing,China,CN.BJ
1826-05-01,18.228,2.174,Beijing,China,CN.BJ
1826-06-01,22.489,2.172,Beijing,China,CN.BJ
1826-07-01,24.407,2.202,Beijing,China,CN.BJ
1826-08-01,21.685,2.166,Beijing,China,CN.BJ
1826-09-01,16.482999999999997,2.449,Beijing,China,CN.BJ
1826-10-01,9.228000000000002,2.443,Beijing,China,CN.BJ
1826-11-01,1.63,2.109,Beijing,China,CN.BJ
1826-12-01,-4.663,2.712,Beijing,China,CN.BJ
1827-01-01,-6.948,2.812,Beijing,China,CN.BJ
1827-02-01,-3.856,2.127,Beijing,China,CN.BJ
1827-03-01,3.736,2.126,Beijing,China,CN.BJ
1827-04-01,11.422,3.11,Beijing,China,CN.BJ
1827-05-01,18.219,2.724,Beijing,China,CN.BJ
1827-06-01,22.973000000000003,2.156,Beijing,China,CN.BJ
1827-07-01,24.815,2.19,Beijing,China,CN.BJ
1827-08-01,22.3,2.124,Beijing,China,CN.BJ
1827-09-01,16.436,2.127,Beijing,China,CN.BJ
1827-10-01,9.245,2.082,Beijing,China,CN.BJ
1827-11-01,1.579,2.125,Beijing,China,CN.BJ
1827-12-01,-6.82,3.24,Beijing,China,CN.BJ
1828-01-01,-10.651,2.826,Beijing,China,CN.BJ
1828-02-01,-6.365,2.535,Beijing,China,CN.BJ
1828-03-01,2.8310000000000004,2.567,Beijing,China,CN.BJ
1828-04-01,10.524,2.513,Beijing,China,CN.BJ
1828-05-01,17.136,2.267,Beijing,China,CN.BJ
1828-06-01,22.705,2.537,Beijing,China,CN.BJ
1828-07-01,24.709,2.331,Beijing,China,CN.BJ
1828-08-01,22.326,2.301,Beijing,China,CN.BJ
1828-09-01,15.682,2.129,Beijing,China,CN.BJ
1828-10-01,9.461,2.222,Beijing,China,CN.BJ
1828-11-01,1.186,2.233,Beijing,China,CN.BJ
1828-12-01,-5.9750000000000005,2.253,Beijing,China,CN.BJ
1829-01-01,-8.584,2.238,Beijing,China,CN.BJ
1829-02-01,-6.2860000000000005,2.894,Beijing,China,CN.BJ
1829-03-01,2.122,2.245,Beijing,China,CN.BJ
1829-04-01,9.678,2.08,Beijing,China,CN.BJ
1829-05-01,17.285999999999998,2.492,Beijing,China,CN.BJ
1829-06-01,21.643,2.501,Beijing,China,CN.BJ
1829-07-01,24.347,2.2840000000000003,Beijing,China,CN.BJ
1829-08-01,21.959,2.2430000000000003,Beijing,China,CN.BJ
1829-09-01,15.904999999999998,2.131,Beijing,China,CN.BJ
1829-10-01,9.465000000000002,2.443,Beijing,China,CN.BJ
1829-11-01,0.5619999999999999,2.188,Beijing,China,CN.BJ
1829-12-01,-6.447,2.8,Beijing,China,CN.BJ
1830-01-01,-7.151,2.388,Beijing,China,CN.BJ
1830-02-01,-3.4410000000000003,2.422,Beijing,China,CN.BJ
1830-03-01,1.432,2.164,Beijing,China,CN.BJ
1830-04-01,10.674,2.151,Beijing,China,CN.BJ
1830-05-01,16.461,2.271,Beijing,China,CN.BJ
1830-06-01,21.724,2.472,Beijing,China,CN.BJ
1830-07-01,25.167,2.488,Beijing,China,CN.BJ
1830-08-01,21.724,2.222,Beijing,China,CN.BJ
1830-09-01,15.884,2.299,Beijing,China,CN.BJ
1830-10-01,8.123000000000001,2.3040000000000003,Beijing,China,CN.BJ
1830-11-01,2.571,2.389,Beijing,China,CN.BJ
1830-12-01,-5.033,2.443,Beijing,China,CN.BJ
1831-01-01,-8.876,2.749,Beijing,China,CN.BJ
1831-02-01,-7.46,2.6,Beijing,China,CN.BJ
1831-03-01,0.8539999999999999,2.127,Beijing,China,CN.BJ
1831-04-01,9.554,2.071,Beijing,China,CN.BJ
1831-05-01,16.97,2.449,Beijing,China,CN.BJ
1831-06-01,22.467,2.405,Beijing,China,CN.BJ
1831-07-01,23.608,2.295,Beijing,China,CN.BJ
1831-08-01,21.198,2.234,Beijing,China,CN.BJ
1831-09-01,15.323999999999998,2.196,Beijing,China,CN.BJ
1831-10-01,8.191,2.4130000000000003,Beijing,China,CN.BJ
1831-11-01,-1.3750000000000002,2.4090000000000003,Beijing,China,CN.BJ
1831-12-01,-7.421,3.027,Beijing,China,CN.BJ
1832-01-01,-9.572,2.231,Beijing,China,CN.BJ
1832-02-01,-6.077999999999999,2.527,Beijing,China,CN.BJ
1832-03-01,1.7939999999999998,2.38,Beijing,China,CN.BJ
1832-04-01,10.564,2.59,Beijing,China,CN.BJ
1832-05-01,16.772000000000002,2.495,Beijing,China,CN.BJ
1832-06-01,21.88,2.406,Beijing,China,CN.BJ
1832-07-01,23.591,2.347,Beijing,China,CN.BJ
1832-08-01,20.969,2.3680000000000003,Beijing,China,CN.BJ
1832-09-01,15.55,2.281,Beijing,China,CN.BJ
1832-10-01,,,Beijing,China,CN.BJ
1832-11-01,0.0369999999999999,2.204,Beijing,China,CN.BJ
1832-12-01,-8.597999999999999,2.469,Beijing,China,CN.BJ
1833-01-01,-9.067,2.353,Beijing,China,CN.BJ
1833-02-01,-5.593999999999999,2.259,Beijing,China,CN.BJ
1833-03-01,0.593,2.282,Beijing,China,CN.BJ
1833-04-01,9.613,2.467,Beijing,China,CN.BJ
1833-05-01,17.314,2.131,Beijing,China,CN.BJ
1833-06-01,21.396,2.195,Beijing,China,CN.BJ
1833-07-01,23.99,2.3680000000000003,Beijing,China,CN.BJ
1833-08-01,21.664,2.281,Beijing,China,CN.BJ
1833-09-01,16.9,2.187,Beijing,China,CN.BJ
1833-10-01,8.424000000000001,2.2,Beijing,China,CN.BJ
1833-11-01,1.521,2.6,Beijing,China,CN.BJ
1833-12-01,-6.8260000000000005,2.513,Beijing,China,CN.BJ
1834-01-01,-11.317,2.34,Beijing,China,CN.BJ
1834-02-01,-5.634,2.39,Beijing,China,CN.BJ
1834-03-01,3.484,2.195,Beijing,China,CN.BJ
1834-04-01,10.055,2.739,Beijing,China,CN.BJ
1834-05-01,17.721,2.176,Beijing,China,CN.BJ
1834-06-01,21.83,2.397,Beijing,China,CN.BJ
1834-07-01,24.218000000000004,2.233,Beijing,China,CN.BJ
1834-08-01,21.922,2.31,Beijing,China,CN.BJ
1834-09-01,17.54,2.415,Beijing,China,CN.BJ
1834-10-01,8.991000000000003,2.242,Beijing,China,CN.BJ
1834-11-01,1.867,2.462,Beijing,China,CN.BJ
1834-12-01,-5.783,2.23,Beijing,China,CN.BJ
1835-01-01,-7.665,2.419,Beijing,China,CN.BJ
1835-02-01,-4.025,2.464,Beijing,China,CN.BJ
1835-03-01,1.2639999999999998,2.479,Beijing,China,CN.BJ
1835-04-01,10.452,2.21,Beijing,China,CN.BJ
1835-05-01,16.409000000000002,2.155,Beijing,China,CN.BJ
1835-06-01,20.933000000000003,2.506,Beijing,China,CN.BJ
1835-07-01,22.848000000000003,2.405,Beijing,China,CN.BJ
1835-08-01,20.817,2.149,Beijing,China,CN.BJ
1835-09-01,15.415,2.297,Beijing,China,CN.BJ
1835-10-01,7.988000000000001,2.401,Beijing,China,CN.BJ
1835-11-01,-0.6769999999999998,2.248,Beijing,China,CN.BJ
1835-12-01,-7.542999999999999,2.427,Beijing,China,CN.BJ
1836-01-01,-8.404,2.267,Beijing,China,CN.BJ
1836-02-01,-5.667999999999999,2.266,Beijing,China,CN.BJ
1836-03-01,2.685,2.108,Beijing,China,CN.BJ
1836-04-01,9.705,2.148,Beijing,China,CN.BJ
1836-05-01,16.700999999999997,2.29,Beijing,China,CN.BJ
1836-06-01,21.464,2.248,Beijing,China,CN.BJ
1836-07-01,23.744,2.216,Beijing,China,CN.BJ
1836-08-01,21.935,2.259,Beijing,China,CN.BJ
1836-09-01,16.214000000000002,2.672,Beijing,China,CN.BJ
1836-10-01,9.781,2.775,Beijing,China,CN.BJ
1836-11-01,-1.5030000000000003,2.574,Beijing,China,CN.BJ
1836-12-01,-5.992000000000001,2.342,Beijing,China,CN.BJ
1837-01-01,-8.783,2.337,Beijing,China,CN.BJ
1837-02-01,-5.035,2.229,Beijing,China,CN.BJ
1837-03-01,0.4319999999999997,2.253,Beijing,China,CN.BJ
1837-04-01,8.515,2.272,Beijing,China,CN.BJ
1837-05-01,16.459,2.343,Beijing,China,CN.BJ
1837-06-01,20.994,2.235,Beijing,China,CN.BJ
1837-07-01,24.159,2.253,Beijing,China,CN.BJ
1837-08-01,22.412,2.101,Beijing,China,CN.BJ
1837-09-01,16.386,2.133,Beijing,China,CN.BJ
1837-10-01,8.855,2.107,Beijing,China,CN.BJ
1837-11-01,-1.074,2.251,Beijing,China,CN.BJ
1837-12-01,-5.732,2.136,Beijing,China,CN.BJ
1838-01-01,-11.246,2.798,Beijing,China,CN.BJ
1838-02-01,-6.445,2.266,Beijing,China,CN.BJ
1838-03-01,1.509,2.765,Beijing,China,CN.BJ
1838-04-01,10.497,2.387,Beijing,China,CN.BJ
1838-05-01,16.304000000000002,2.166,Beijing,China,CN.BJ
1838-06-01,21.92,2.178,Beijing,China,CN.BJ
1838-07-01,24.823,2.404,Beijing,China,CN.BJ
1838-08-01,22.947,2.282,Beijing,China,CN.BJ
1838-09-01,16.945999999999998,2.1630000000000003,Beijing,China,CN.BJ
1838-10-01,9.424,2.5860000000000003,Beijing,China,CN.BJ
1838-11-01,-0.4140000000000001,3.1910000000000003,Beijing,China,CN.BJ
1838-12-01,-6.269,2.245,Beijing,China,CN.BJ
1839-01-01,-9.002,2.131,Beijing,China,CN.BJ
1839-02-01,-5.558,2.528,Beijing,China,CN.BJ
1839-03-01,-0.2340000000000004,2.2840000000000003,Beijing,China,CN.BJ
1839-04-01,9.439,2.3280000000000003,Beijing,China,CN.BJ
1839-05-01,16.340999999999998,1.981,Beijing,China,CN.BJ
1839-06-01,21.69,2.002,Beijing,China,CN.BJ
1839-07-01,23.694000000000003,3.003,Beijing,China,CN.BJ
1839-08-01,22.554,2.2230000000000003,Beijing,China,CN.BJ
1839-09-01,17.118,1.983,Beijing,China,CN.BJ
1839-10-01,7.6800000000000015,3.018,Beijing,China,CN.BJ
1839-11-01,-1.025,2.5,Beijing,China,CN.BJ
1839-12-01,-9.04,2.571,Beijing,China,CN.BJ
1840-01-01,-8.596,3.009,Beijing,China,CN.BJ
1840-02-01,-5.77,2.425,Beijing,China,CN.BJ
1840-03-01,0.2249999999999996,2.095,Beijing,China,CN.BJ
1840-04-01,10.785,2.325,Beijing,China,CN.BJ
1840-05-01,17.7,2.5580000000000003,Beijing,China,CN.BJ
1840-06-01,22.29,2.398,Beijing,China,CN.BJ
1840-07-01,25.034,2.273,Beijing,China,CN.BJ
1840-08-01,22.711,2.471,Beijing,China,CN.BJ
1840-09-01,16.75,2.04,Beijing,China,CN.BJ
1840-10-01,8.312999999999999,2.282,Beijing,China,CN.BJ
1840-11-01,0.3069999999999999,3.2510000000000003,Beijing,China,CN.BJ
1840-12-01,-7.508000000000001,2.424,Beijing,China,CN.BJ
1841-01-01,-11.188,2.0980000000000003,Beijing,China,CN.BJ
1841-02-01,-6.412000000000001,1.544,Beijing,China,CN.BJ
1841-03-01,-1.0330000000000004,1.842,Beijing,China,CN.BJ
1841-04-01,9.512,2.154,Beijing,China,CN.BJ
1841-05-01,16.721,1.294,Beijing,China,CN.BJ
1841-06-01,20.072,4.7010000000000005,Beijing,China,CN.BJ
1841-07-01,23.484,2.472,Beijing,China,CN.BJ
1841-08-01,21.394,2.6860000000000004,Beijing,China,CN.BJ
1841-09-01,16.014999999999993,1.372,Beijing,China,CN.BJ
1841-10-01,8.289000000000001,1.656,Beijing,China,CN.BJ
1841-11-01,-0.4540000000000002,1.404,Beijing,China,CN.BJ
1841-12-01,-8.363,2.217,Beijing,China,CN.BJ
1842-01-01,-8.627,1.683,Beijing,China,CN.BJ
1842-02-01,-5.276,1.11,Beijing,China,CN.BJ
1842-03-01,3.138,1.527,Beijing,China,CN.BJ
1842-04-01,11.513,1.0659999999999998,Beijing,China,CN.BJ
1842-05-01,16.596999999999998,1.087,Beijing,China,CN.BJ
1842-06-01,21.54,1.19,Beijing,China,CN.BJ
1842-07-01,22.401,1.921,Beijing,China,CN.BJ
1842-08-01,21.496,1.747,Beijing,China,CN.BJ
1842-09-01,17.011,1.086,Beijing,China,CN.BJ
1842-10-01,8.389000000000001,2.004,Beijing,China,CN.BJ
1842-11-01,-0.3700000000000001,1.307,Beijing,China,CN.BJ
1842-12-01,-5.2650000000000015,1.446,Beijing,China,CN.BJ
1843-01-01,-8.152000000000001,1.256,Beijing,China,CN.BJ
1843-02-01,-2.927,1.5830000000000002,Beijing,China,CN.BJ
1843-03-01,2.419,3.39,Beijing,China,CN.BJ
1843-04-01,11.362,1.403,Beijing,China,CN.BJ
1843-05-01,16.029,1.056,Beijing,China,CN.BJ
1843-06-01,20.311,1.379,Beijing,China,CN.BJ
1843-07-01,23.366,2.568,Beijing,China,CN.BJ
1843-08-01,22.346,1.207,Beijing,China,CN.BJ
1843-09-01,17.081,1.122,Beijing,China,CN.BJ
1843-10-01,7.801,3.33,Beijing,China,CN.BJ
1843-11-01,-0.1319999999999999,1.083,Beijing,China,CN.BJ
1843-12-01,-5.024,1.773,Beijing,China,CN.BJ
1844-01-01,-7.614,1.4580000000000002,Beijing,China,CN.BJ
